JT1,JT2,JT3,JT4,JT5,JT6
0.0,0.0,0.0,0.0,-0.26546378433704376,0.18439396803296404
4.2154753271553167e-07,-1.4733934659005854e-06,-1.315915669986012e-06,1.5026675680290813e-06,-0.2654758466925461,0.18439449256452273
1.1263226141549873e-06,-3.957845710722552e-06,-3.5348271265611686e-06,3.9845293560436534e-06,-0.2654957693286931,0.18439535386860584
2.709942929337726e-06,-9.576200117100697e-06,-8.552686083462824e-06,9.50966064378056e-06,-0.2655401211861664,0.18439726266870163
5.545332495304041e-06,-1.969273532020921e-05,-1.7587955686737544e-05,1.931981182372311e-05,-0.26561887016140917,0.18440063792622105
1.0044666482392606e-05,-3.582046812899975e-05,-3.199193996816785e-05,3.478002317594542e-05,-0.26574297383510626,0.18440593888802262
1.6455392678992327e-05,-5.8884184750862545e-05,-5.2590583038525374e-05,5.668610263361018e-05,-0.2659188203921082,0.18441342907277125
2.4944016992165013e-05,-8.951252717381841e-05,-7.994533698985062e-05,8.556438682709444e-05,-0.26615063489171775,0.18442328108885014
3.582786048327982e-05,-0.00012887550192552943,-0.00011510115685886557,0.00012245831850210553,-0.26644679335640165,0.18443584465801444
4.931312941120538e-05,-0.00017774133003056747,-0.0001587441554252722,0.00016803457372953357,-0.26681264739151545,0.18445134118155765
6.588242236834701e-05,-0.00023788043205619225,-0.00021245552889948005,0.0002238930150991053,-0.2672610395656611,0.1844703091926252
8.561694239480002e-05,-0.0003096075185635705,-0.000276516351257472,0.0002902786265387147,-0.26779393643701155,0.18449282684813903
0.00010879942580092987,-0.0003939672667163663,-0.00035185964350192833,0.00036811797382470257,-0.26841877582219487,0.18451920413178954
0.00013545937767950311,-0.0004910817352661301,-0.00043859441862126314,0.00045748897232983365,-0.2691361831708756,0.1845494637309405
0.00016654238105467316,-0.0006044114193137773,-0.0005398113104693181,0.0005615384063029777,-0.2699714186477727,0.18458466704084098
0.0002016554220911068,-0.0007325385506522508,-0.0006542440833529062,0.0006789288260280607,-0.27091374614980146,0.18462435770938943
0.000241315060231755,-0.0008773604479745956,-0.0007835872686078327,0.0008113693484976259,-0.2719768852628483,0.1846691104537821
0.00028547863996852856,-0.0010387330668086836,-0.0009277122173798613,0.0009587006577796431,-0.27315955711095147,0.18471886846019142
0.0003404674235667314,-0.001239783770620173,-0.0011072744169466908,0.001141968054022946,-0.27463069852188704,0.18478073178753593
0.00040368689025926827,-0.001471063456949695,-0.0013138346945548163,0.001352471181583756,-0.2763204691763358,0.18485175413117405
0.00046515277894410993,-0.0016960414342130914,-0.001514766796187006,0.001556971943208127,-0.2779620570700926,0.184920722366292
0.0005277840727197127,-0.0019253807905412756,-0.0017195941282425187,0.0017652122090569267,-0.279633663066551,0.1849909273152933
0.0005877156151912004,-0.0021449116012526304,-0.0019156612620385705,0.0019643649744102154,-0.28123232101781986,0.18505804882887214
0.0006657333437711123,-0.0024307897707196435,-0.002170984481229321,0.0022234782804184394,-0.2833122999033719,0.18514535432561957
0.0007505146385376163,-0.002741558753204254,-0.0024485381579585352,0.002504900365635304,-0.28557135793552485,0.18524014910277392
0.0008414950787276343,-0.0030751576056129437,-0.00274648162483615,0.002806746233807056,-0.28799436369372766,0.1853417961774473
0.0009397391788061895,-0.0034354972540140416,-0.0030683078041590095,0.003132536595144772,-0.29060957895662964,0.18545147919353588
0.0010450513506700982,-0.0038218683569848366,-0.003413383169643236,0.0034816112824634787,-0.293411704367653,0.18556897383620147
0.001157350182970557,-0.004233978863085408,-0.0037814468846016913,0.003853690895431486,-0.2963984970979764,0.1856941843633305
0.0012765517595726345,-0.004671526435144013,-0.004172228925971133,0.004248489309410172,-0.2995676603407662,0.18582701305030885
0.0014052774990905412,-0.0051441414737691815,-0.0045943303873187125,0.004674677085054327,-0.3029887952422144,0.1859703750073795
0.0015410913542027466,-0.005642887544449193,-0.005039769969368169,0.005124178131134027,-0.30659707263745845,0.1861215516619138
0.0016848408176179123,-0.006170881701751174,-0.005511331572716771,0.005599790431593726,-0.31041495276835007,0.18628148279628892
0.0018670311636609048,-0.006840208881630172,-0.00610912038106326,0.006202388818308341,-0.31525218764499663,0.18648407905428824
0.00200660793103599,-0.0073530770388474664,-0.006567172666641086,0.006663906736866232,-0.3189569280177997,0.1866392193290785
0.002168212569237815,-0.00794697684797363,-0.007097595858538863,0.007198129519424085,-0.32324529176498157,0.18681877605892355
0.002345817964012086,-0.008599782110620291,-0.007680628629016195,0.0077850991906461,-0.3279570703355271,0.1870160351523273
0.0025381703079074055,-0.009306900457116019,-0.00831216944555535,0.008420648824966737,-0.3330588145896867,0.18722959211628104
0.0027327303165588213,-0.010022239165962565,-0.00895105202373414,0.009063342134522284,-0.33821790323065526,0.18744552260160802
0.002937804813155311,-0.0107763398588967,-0.009624553665613211,0.009740619289883637,-0.34365460659612024,0.18767304590643621
0.0031565430534495676,-0.01158079133954093,-0.010343024551668023,0.010462868973332484,-0.34945231770098034,0.18791564983978767
0.003381811812116966,-0.012409364762807407,-0.01108303920251874,0.011206530933119546,-0.35542191145965557,0.1881654192319678
0.003620601872627451,-0.013287777629660269,-0.01186756640640163,0.01199467707702577,-0.3617485928767644,0.18843010199957738
0.0038683923951451597,-0.014199405210979288,-0.01268175830219831,0.012812377900246155,-0.36831251841647883,0.18870468292575926
0.004124450354921322,-0.015141552626700028,-0.013523208041372081,0.013657211656269375,-0.37509424800570756,0.18898834829862138
0.004394247215707174,-0.01613435626713544,-0.014409899816307692,0.014547224300517816,-0.3822386418480001,0.18928715614981992
0.0046730139245913125,-0.017160271512074,-0.01532616419369115,0.015466676892755951,-0.3896193588307534,0.18959582118352972
0.004963173086962855,-0.018228216992747903,-0.016279966572353866,0.01642355559536092,-0.39730050623342433,0.18991702362984794
0.005264689740709911,-0.0193380680391535,-0.01727119560714918,0.017417739337758864,-0.4052811121868282,0.19025072181556313
0.005577779332853876,-0.02049062149862757,-0.018300562977559887,0.018449933023185483,-0.41356683515703263,0.19059715136059666
0.005901746669502947,-0.02168332152224517,-0.0193657860063966,0.019517839961064293,-0.42213923893176697,0.19095554058485917
0.00623743211373797,-0.02291926509297526,-0.020469630667935945,0.020624225740551616,-0.43102052371041016,0.19132681680786154
0.006585000057077954,-0.02419906086286594,-0.021612640560870644,0.02176962730286086,-0.4402149996783568,0.19171115934134658
0.006943129780120906,-0.025517848427448975,-0.022790474765718383,0.02294968839590339,-0.4496876979160237,0.19210710574362033
0.007317889980917449,-0.02689797977691244,-0.024023096269163324,0.024184399393999773,-0.45959908705055896,0.1925213622503521
0.007701781506134696,-0.02831184137038245,-0.02528584289373914,0.025449047838449423,-0.4697507928915725,0.1929456366764328
0.00809909178544809,-0.029775225809306027,-0.02659281931154589,0.026757754696529606,-0.48025616860579234,0.19338466589107534
