JV1,JV2,JV3,JV4,JV5,JV6
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,-6.2005104465397186e-06,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,-6.2005104465397186e-06,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0009197423867977328,0.0014612536896920867,0.001072171591994332,-0.001157428684415089,-0.0
-0.0,-0.0,0.0003534291010402971,-0.0,0.0,-0.0
-0.0,-0.0,3.1002551724741034e-05,-0.0,-2.583546061721346e-06,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-6.889456333909443e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,4.753724895795394e-05,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,-1.0334184246885384e-05,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,2.0668369001728327e-06,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,1.4467857539273489e-05,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-1.7223640834773607e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-2.411309691470427e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-1.7223640834773607e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-1.3778912667818886e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-3.4447281669547215e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-3.4447281669547215e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-5.167092123442692e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-2.755782533563777e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-3.616964638797153e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-1.7223640834773607e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-3.444728014567453e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-4.1336736987541536e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-5.683801284991205e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-1.7223640834773607e-06,0.0,-0.0,0.0,-0.0
-0.0,-0.0001171207581844181,0.0,-0.0,0.0,-0.0
-0.0,-0.0001291773056258551,0.0,-0.0,0.0,-0.0
-0.0,-6.889456029134906e-05,0.0,-0.0,0.0,-0.0
-0.0,-5.856037909220905e-05,0.0,-0.0,0.0,-0.0
-0.0,-5.856037909220905e-05,0.0,-0.0,0.0,-0.0
-0.0,-5.856037909220905e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.00015501276675102611,0.0,-0.0,0.0,-0.0
-0.0,-1.7223640072837266e-05,0.0,-0.0,0.0,-0.0
-0.0,-3.9614374808905027e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.0001222878487839881,0.0,-0.0,0.0,-0.0
-0.0,-3.9614374808905027e-05,0.0,-0.0,0.0,-0.0
-0.0,-4.1336736987541536e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.00011195365945752711,0.0,-0.0,0.0,-0.0
-0.0,-0.00014123385306729212,0.0,-0.0,0.0,-0.0
-0.0,-0.0001153983919421211,0.0,-0.0,0.0,-0.0
-0.0,-0.00026179932748166224,0.0,-0.0,0.0,-0.0
-0.0,-0.0002669664180812323,0.0,-0.0,0.0,-0.0
-0.0,-6.200510344948207e-05,0.0,-0.0,0.0,-0.0
-0.0,-6.717219811271255e-05,0.0,-0.0,0.0,-0.0
-0.0,-0.00017395877103433015,0.0,-0.0,0.0,-0.0
-0.0,-0.0004323133660313984,0.0,-0.0,0.0,-0.0
-0.0,-0.0004753724651975765,0.0,-0.0,0.0,-0.0
-0.0,-0.0003083031591324343,0.0,-0.0,0.0,-0.0
-0.0,-0.00047192774896762443,0.0,-0.0,0.0,-0.0
-0.0,-0.0002342415163688362,0.0,-0.0,0.0,-0.0
-0.0,-0.0006097168858049645,0.0,-0.0,0.0,-0.0
-0.0,-0.0005012079181954265,0.0,-0.0,0.0,-0.0
-0.0,-0.0005390999267620345,0.0,-0.0,0.0,-0.0
-0.0,-0.0005821590259282125,0.0,-0.0,0.0,-0.0
-0.0,-0.00025146514628252226,0.0,-0.0,0.0,-0.0
-0.0,-0.0006803338123386105,0.0,-0.0,0.0,-0.0
-0.0,-0.00033413861213028433,0.0,-0.0,0.0,-0.0
-0.0,-0.001029973696267605,0.0,-0.0,0.0,-0.0
-0.0,-0.001772312530782488,0.0,-0.0,0.0,-0.0
-0.0,-0.001171207549334897,0.0,-0.0,0.0,-0.0
-0.0,-0.0016465800145324735,0.0,-0.0,0.0,-0.0
-0.0,-0.001052364400526219,0.0,-0.0,0.0,-0.0
-0.0,-0.001000693494530519,0.0,-0.0,0.0,-0.0
-0.0,-0.0013692794640160271,0.0,-0.0,0.0,-0.0
-0.0,-0.00237169530040688,0.0,-0.0,0.0,-0.0
-0.0,-0.0018842663121498295,0.0,-0.0,0.0,-0.0
-0.0,-0.0016758602162695595,0.0,-0.0,0.0,-0.0
-0.0,-0.0026937772594405546,0.0,-0.0,0.0,-0.0
-0.0,-0.0029745227537519405,0.0,-0.0,0.0,-0.0
-0.0,-0.0033534429044365884,0.0,-0.0,0.0,-0.0
-0.0,-0.003585962046435807,0.0,-0.0,0.0,-0.0
-0.0,-0.004094059267054002,0.0,-0.0,0.0,-0.0
-0.0,-0.004359303294510974,0.0,-0.0,0.0,-0.0
-0.0,-0.004538429188654158,0.0,-0.0,0.0,-0.0
-0.0,-0.004483313728974926,0.0,-0.0,0.0,-0.0
-0.0,-0.004381693868732453,0.0,-0.0,0.0,-0.0
-0.0,-0.00432657840905322,0.0,-0.0,0.0,-0.0
-0.0,-0.004590100224686994,0.0,-0.0,0.0,-0.0
-0.0,-0.004436809848560228,0.0,-0.0,0.0,-0.0
-0.0,-0.004483313728974926,0.0,-0.0,0.0,-0.0
-0.0,-0.004622824850070477,0.0,-0.0,0.0,-0.0
-0.0,-0.004466090050297314,0.0,-0.0,0.0,-0.0
-0.0,-0.0042456274313575695,0.0,-0.0,0.0,-0.0
-0.0,-0.004032054179859162,0.0,-0.0,0.0,-0.0
-0.0,-0.0038787638037323957,0.0,-0.0,0.0,-0.0
-0.0,-0.003908044005469482,0.0,-0.0,0.0,-0.0
-0.0,-0.0037719773080203273,0.0,-0.0,0.0,-0.0
-0.0,-0.0038494836019953094,0.0,-0.0,0.0,-0.0
-0.0,-0.003496398969327079,0.0,-0.0,0.0,-0.0
-0.0,-0.0030571962033450607,0.0,-0.0,0.0,-0.0
-0.0,-0.0019445490574843355,0.0,-0.0,0.0,-0.0
-0.0,-0.0015191250263849895,0.0,-0.0,0.0,-0.0
-0.0,-0.0026455511672026583,0.0,-0.0,0.0,-0.0
-0.0,-0.0020565027088145418,0.0,-0.0,0.0,-0.0
-0.0,-0.001992775149722232,0.0,-0.0,0.0,-0.0
-0.0,-0.0015535723837402132,0.0,-0.0,0.0,-0.0
-0.0,-0.001054086807405121,0.0,-0.0,0.0,-0.0
-0.0,-0.0009162976380584969,0.0,-0.0,0.0,-0.0
-0.0,-0.0008491254602640868,0.0,-0.0,0.0,-0.0
-0.0,-0.0008026216448679567,0.0,-0.0,0.0,-0.0
-0.0,-0.0005459893917312225,0.0,-0.0,0.0,-0.0
-0.0,-0.0005063750413042804,0.0,-0.0,0.0,-0.0
-0.0,-0.0005787143422075444,0.0,-0.0,0.0,-0.0
-0.0,-0.0003978661062040263,0.0,-0.0,0.0,-0.0
-0.0,-0.0003616964394977524,0.0,-0.0,0.0,-0.0
