JT1,JT2,JT3,JT4,JT5,JT6
0.0,0.0,0.0,0.0,-0.5980086922645569,0.1105315244749363
3.2084211422501986e-07,-1.5574193854561713e-06,-1.1222431336221916e-05,-9.193122550432697e-07,-0.5980075948425378,0.11053192476161779
1.0056808143968896e-06,-4.910911898026171e-06,-3.538698187410816e-05,-2.8573495983175157e-06,-0.5980052813251854,0.11053276363212831
2.6901789654773597e-06,-1.3218764255196191e-05,-9.52515909049545e-05,-7.575104836343716e-06,-0.5979996495407184,0.1105347954291588
5.757396986601602e-06,-2.843918221007158e-05,-0.00020492667069538228,-1.608810947079098e-05,-0.5979894872061212,0.11053844544489545
1.0392188448237065e-05,-5.154714078603462e-05,-0.00037143768295111457,-2.8861502658239502e-05,-0.5979742390650614,0.11054390292857899
1.6829950877358105e-05,-8.376036731760905e-05,-0.0006035593106692438,-4.650740457673441e-05,-0.5979531744037276,0.11055142157186001
2.5506982274167186e-05,-0.00012730315913112022,-0.0009173193651226264,-7.018751865556228e-05,-0.5979249064474778,0.1105614890018115
3.654213916187963e-05,-0.00018280858783326082,-0.0013172796250762175,-0.00010019577970649118,-0.5978890843138649,0.11057422360597555
5.023318626664579e-05,-0.00025180492220489015,-0.001814452468818395,-0.00013731652834120256,-0.5978447717022428,0.11058995273013937
6.688918009945857e-05,-0.00033587843200777456,-0.002420268217333099,-0.00018236381039954397,-0.5977909968515759,0.11060901610901552
8.677689585340253e-05,-0.00043640245528520083,-0.003144622851118939,-0.00023603691250306813,-0.5977269249937716,0.11063170482417922
0.00011014837585666102,-0.0005546753991350073,-0.003996872414326447,-0.00029899574437342036,-0.5976517683666156,0.11065829339576046
0.0001372876066312282,-0.0006921570488698237,-0.004987535808009369,-0.00037198649857661525,-0.5975646362084033,0.11068909283306444
0.00016853796548060583,-0.0008506086340998031,-0.0061293040764445195,-0.0004559146143280346,-0.5974644476579482,0.11072448123544912
0.0002038254380517074,-0.0010296736235484438,-0.007419608131423505,-0.0005505657359251015,-0.597351458600745,0.11076436479857062
0.0002437959845237689,-0.0012326478050299627,-0.008882196715756407,-0.0006576576539857326,-0.5972236184372914,0.1108094640880347
0.0002884819851852634,-0.0014597134234510811,-0.010518383047295021,-0.0007772623238370691,-0.597080841271467,0.11085980614815913
0.00033758208623605503,-0.001709352547805576,-0.012317229239550809,-0.0009085620587083731,-0.5969241032106407,0.11091504436644117
0.000393291508448986,-0.001992744649686351,-0.01518487194236462,-0.001057411918617357,-0.5967576055934589,0.11098003656695013
0.0004552180322286803,-0.0023079166577848476,-0.0174559340931304,-0.0012227455414650645,-0.5965602398374644,0.11104953438196496
0.0005284173118963227,-0.0026806335006726023,-0.020141652028371038,-0.0014180320932790091,-0.5963271180001122,0.11113159118456374
0.0006062698908942658,-0.0030772150143580923,-0.02299933368246343,-0.0016255910419379904,-0.5960793460822768,0.11121877328657415
0.0006906448050241574,-0.0035071881155785967,-0.026097627981883864,-0.001850400316886991,-0.5958109817185109,0.11131317048496377
0.0007725583063340995,-0.003924759170219172,-0.029106555783471322,-0.0020685340161296084,-0.5955505862725177,0.11140473863552498
0.0008552229877089408,-0.004346281444018274,-0.032143955226092924,-0.002288566798148428,-0.5952879238108916,0.11149708154891268
0.0009452675194672974,-0.0048055568379061775,-0.03545339558576677,-0.0025281416150680913,-0.5950019331935915,0.11159760338056565
0.0010511187646656739,-0.005345597443477956,-0.03934481280453728,-0.002809653798975631,-0.594665880163109,0.11171569523002951
0.0011631694355616555,-0.005917413877599476,-0.043465199854632264,-0.003107531204040337,-0.5943102912742207,0.1118406250441104
0.0012950778823036793,-0.0065907378003893236,-0.048317028179988064,-0.0034580581354560214,-0.5938918524133057,0.11198760485448903
0.0014127816707826895,-0.00719169059512037,-0.052647365619372,-0.003770725117788809,-0.5935186085789317,0.11211868444630761
0.0015489550868428262,-0.007887084408286338,-0.05765822485932759,-0.004132336793235769,-0.5930869373890567,0.11227025699753296
0.0016933042543875749,-0.00862437716497011,-0.06297099893417091,-0.004515536401100861,-0.5926294957688916,0.11243085099995172
0.0018480271708343284,-0.009414806650093421,-0.06866666492095375,-0.004926149709074068,-0.5921393292525247,0.1126029059150255
0.002006600024419683,-0.010225048963048433,-0.07450509791188864,-0.005346859971689877,-0.5916371095732749,0.11277916492538285
0.0021783081517960925,-0.011102555390164692,-0.08082822173783732,-0.00580229631981799,-0.5910934358933084,0.112969945252028
0.0023574802481002117,-0.012018354053410008,-0.08742727123580929,-0.006277407069374519,-0.5905262760461321,0.11316893976559282
0.00254595695199806,-0.012981858350590514,-0.09437007733914804,-0.006777068574062017,-0.5899298089215659,0.11337818987512824
0.002743696456971888,-0.013992861491857855,-0.1016551499643823,-0.007301164247292935,-0.5893041736939628,0.11359764547564695
0.002951407058190556,-0.0150549918491385,-0.1093086343843841,-0.007851565565235363,-0.5886471363028676,0.11382808892022575
0.003168950250973699,-0.016167548145956,-0.11732547735069154,-0.008427899722206311,-0.5879591417822307,0.11406936283301934
0.003396439183112876,-0.017331115380668116,-0.12570989423646406,-0.009030461212289953,-0.58723983858198,0.1143215893271814
0.003633450315958357,-0.018543532752099967,-0.13444631477013935,-0.009658123595355728,-0.5864905713814588,0.11458429586316682
0.0038813722662284977,-0.01981190956138512,-0.143585967056707,-0.010314559352807118,-0.5857069561838968,0.11485901845566873
0.004139315668281001,-0.021131701666270875,-0.1530961069779755,-0.010997408779048201,-0.5848918098699223,0.1151447684642735
0.004408794741018896,-0.022510662616878285,-0.16303260495952987,-0.011710675536363457,-0.5840403530981004,0.11544322019704921
0.004688630961943802,-0.02394276749023394,-0.17335204669367243,-0.012451235503911584,-0.5831563152639506,0.11575306536825061
0.004979342134514615,-0.025430671023828122,-0.18407356165156896,-0.013220455012653731,-0.5822380653202687,0.11607487475280973
0.005281327938767538,-0.02697642394874311,-0.19521192696323064,-0.014019387368800318,-0.5812843458907684,0.11640908806414184
0.005594778612731828,-0.028581005173633933,-0.20677419643527672,-0.014848531585901603,-0.5802945612818168,0.11675591309803118
0.005920136766941905,-0.03024668566760713,-0.21877673418587662,-0.015709054137515888,-0.5792673190244683,0.11711583681734598
0.0062566885518421135,-0.03196981554000722,-0.2311932398827916,-0.016599063110337764,-0.5782048775758533,0.1174880670394522
0.006604994320394756,-0.03375326803842427,-0.24404441753425665,-0.017520036810082518,-0.5771054722197589,0.11787322124868115
0.006963365676091636,-0.03558840129049168,-0.257267995654443,-0.018467508089089868,-0.5759744355797598,0.11826943065160955
0.007338228650184253,-0.03750812724075381,-0.2711011306837525,-0.019458461442471764,-0.5747914925438729,0.11868379667738088
0.007724370108839402,-0.03948575484955885,-0.28535149269326476,-0.020479110797899047,-0.573573100131188,0.1191105535552809
0.008132671023736547,-0.04157701988646689,-0.3004207017299354,-0.02155820947182041,-0.5722849342886753,0.11956172208232288
0.009134233766109933,-0.06069962561476583,-0.3143108874504472,-0.026709490938656655,-0.5635885130828079,0.12038732954784123
0.00955650644934416,-0.05932424040233286,-0.3298977989579197,-0.025794464743727763,-0.5672062621740713,0.12086675069409977
0.009992011413184142,-0.05834727416123986,-0.3459741508602314,-0.027574613798796832,-0.5658518068697084,0.12134973701583775
0.010440768343973544,-0.06064633599704772,-0.36254069923195154,-0.028647245677067945,-0.563916979386154,0.12184230300439441
0.01090197342696056,-0.06300931140960442,-0.3795677951819547,-0.029865548361372785,-0.5624626398139815,0.12235153482351976
0.011378042674350093,-0.06544858278802668,-0.3971446635606135,-0.031122999621270797,-0.5609615669271624,0.12287710423211205
0.01186725801745117,-0.06864995558039766,-0.41520790133355323,-0.0329956912688083,-0.559428480273447,0.12341910804353748
0.012398308346031079,-0.07136572825057996,-0.4348168941036894,-0.034334300506131676,-0.5577543486817141,0.1240052142911783
0.012918411434864125,-0.07403105872863458,-0.45319378733771565,-0.035707693994006195,-0.5561036798691741,0.12457676388783832
0.013411182850133747,-0.07655644884284518,-0.47139120892634834,-0.03700881190535671,-0.5545504802489836,0.12512048410025103
0.013958897601873008,-0.07936355073186485,-0.49161858537377645,-0.03845489115082834,-0.552824234137667,0.12572475685225926
0.014516028817293752,-0.08290814342456088,-0.5121947075764308,-0.039925717523344895,-0.5510777744583882,0.12672887770370742
0.015087326070434226,-0.08583638600712762,-0.533294997978651,-0.04143382875909074,-0.5487183935049694,0.12735602651532668
0.015673386886834777,-0.08884043714326895,-0.554941548620703,-0.04298079955103645,-0.5469109787768078,0.12800238062133348
0.01627378131404767,-0.09191809607186885,-0.5771185012881741,-0.04456549241431357,-0.5450192637124854,0.12866447047514745
0.016888793547771137,-0.09507082250691656,-0.5998363743682047,-0.04618865504365366,-0.5430816256572364,0.12934260792597974
0.017519147384642123,-0.09899100660482851,-0.6231219264514731,-0.04785219513355082,-0.5411051154421597,0.13003958520838302
0.018164160416117264,-0.10229779963606944,-0.6469499705058177,-0.04955430929618021,-0.5390732295939554,0.13075065676615621
0.01888559001161935,-0.10599651223499151,-0.6736021032274238,-0.05145794974407647,-0.536800773274003,0.13154588887833069
0.01961106803852239,-0.10971613696748017,-0.7004049243154311,-0.053372143088207924,-0.5345157195143554,0.13234550039181667
0.02023362419064731,-0.11290818620373644,-0.7234061490992665,-0.05501467543857075,-0.5325549590018136,0.1330316094968045
0.02103260851041392,-0.11700499392351871,-0.7529268702048686,-0.05712256272944516,-0.5300386845650158,0.1339120754660138
0.021811420065117573,-0.12099852380151521,-0.7817033932488804,-0.05917709845753283,-0.5275860981509056,0.13477022703033184
0.02265093752282095,-0.12530350332281692,-0.8127241558782745,-0.06139164036032507,-0.52494250558154,0.1356951800496066
0.02343111412968603,-0.12930433534152908,-0.8407277168219491,-0.06344952581157903,-0.5224747296887955,0.13655227661420852
0.02416455784161489,-0.13306563993191345,-0.8678308740606324,-0.06538404004721138,-0.5201654180193248,0.13736022097327133
0.024967944637132405,-0.1371857643642893,-0.89751961041534,-0.06750292477072578,-0.5176360154808765,0.1382451425936862
0.02574801950536307,-0.1411864616889007,-0.926347780548268,-0.06956022032318859,-0.5151801345473886,0.13910431882612695
0.026693211942471626,-0.14603414234484458,-0.9612791316004694,-0.07205284818844337,-0.5122045789733572,0.1401452705597366
0.027517384785705045,-0.15095037064590722,-0.9917389669336245,-0.07422621342626667,-0.5096194688618267,0.14105486462404568
0.028454452936799133,-0.1557566884654098,-1.0263722662240173,-0.07721377451422484,-0.5066697618025997,0.14208670649916835
0.02947126738092846,-0.16097220453480343,-1.0639541606738927,-0.0798948642055326,-0.5034692313557366,0.14320626888346927
0.03038698733895032,-0.16566932585298932,-1.0978006133067035,-0.08230927114171821,-0.5005870514214233,0.14421444341773018
0.031252294968476556,-0.1701079828645624,-1.1297846273694985,-0.08459065832835833,-0.4978636628023862,0.14516705070210456
0.032293821647777735,-0.17545071932452805,-1.1674510511277107,-0.08733652207709786,-0.49457461804458885,0.14631117698161494
0.03329450249659264,-0.18058407786129704,-1.204447549829342,-0.08997457626518313,-0.49142546090269335,0.1474126579511375
0.03412209819811083,-0.18482963941692354,-1.235040159293316,-0.09215624455572902,-0.4888211109581594,0.14832356184443757
0.03505437412212094,-0.1896123215063743,-1.2695031445629645,-0.09461377318036823,-0.48588745483591167,0.14934962394900014
0.0359362056890765,-0.19413632348872856,-1.3021021362504106,-0.09693824040385607,-0.48311263975022933,0.1503201109844465
0.036803523901995525,-0.19858596512584192,-1.3341653031778629,-0.09922437088339076,-0.48038358886134064,0.15127457411910308
0.037784216334012966,-0.20361736726900093,-1.370420512013042,-0.10180924731759922,-0.4772979122590673,0.15235374341284
0.038649739055984955,-0.20805799134299274,-1.402418700307348,-0.10409048402229731,-0.47457470327670404,0.15330612733914714
0.03958350948226786,-0.21353795494465944,-1.4369406917690704,-0.10655151876702607,-0.4716461898771484,0.15433555212588632
0.040429492146819464,-0.21787850002653109,-1.4673491402453056,-0.10878111081732306,-0.46897341818475946,0.15526395256406988
0.04144847773027377,-0.22310678740170964,-1.5050627452628191,-0.11146656698145407,-0.46576767529414104,0.1563850344644973
0.04253998278036083,-0.22870728478107516,-1.5454187327773283,-0.11434304137085538,-0.4623339058485497,0.1575858370138245
0.043644214386829625,-0.23437320588749389,-1.5862461496905649,-0.11725295144852577,-0.4588602228041466,0.1588005744594334
0.04476853271707659,-0.24014231785420748,-1.6278171378953479,-0.12021569183275632,-0.45532347398271544,0.16003734279625398
0.0459078092322583,-0.24598830680414085,-1.6699420852156903,-0.12321774665277596,-0.4517397938522898,0.16129049962918426
0.047064998370267855,-0.251926334220256,-1.7118186818812617,-0.12626689990987428,-0.44808869954842173,0.1625608960699682
0.048240067440840605,-0.257956234108351,-1.7553548325386013,-0.1293630640096527,-0.44439267718036957,0.1638532911103918
0.04977747008279774,-0.2658456396096369,-1.8122042029319925,-0.13341378285799865,-0.43955716233435355,0.16554410100321704
0.05124735233154805,-0.2733887390995502,-1.866558166199109,-0.13728644681546198,-0.43493419916138915,0.1671605546811563
0.052612388744042664,-0.2803939495687695,-1.9170362161083805,-0.14088274647006593,-0.4306411437750199,0.16866162465123677
0.05398093451617069,-0.28741731519659197,-1.9668195084453473,-0.14448817091691812,-0.42632600496518314,0.170164078241746
0.05546952250528297,-0.29505689645224553,-2.0218686987021215,-0.14840971286909033,-0.42164469405743116,0.1718008428503178
0.05654271333849299,-0.3005647185712528,-2.0615568880914603,-0.15123684763496303,-0.41826982341252195,0.1729808075272835
0.057508600556741674,-0.30552190780144173,-2.097277334532105,-0.15378125157078942,-0.4152324605476634,0.17404275548534942
0.05842544745836451,-0.3102274690881597,-2.1311846037748694,-0.1561964204497317,-0.41234937104997416,0.17505075395814246
0.059580678856756136,-0.3161565797138266,-2.173908508130787,-0.15923947700830454,-0.4087167454057009,0.1763207934390762
0.06093253554100924,-0.32309496248169545,-2.222983508897432,-0.16280038136220543,-0.40445475956912086,0.17780454868474133
0.062290484795457055,-0.3300647339941545,-2.273298787544408,-0.1663772354235875,-0.400184917211904,0.17929732895257783
0.06367863030962514,-0.33718960954942023,-2.324639118496105,-0.17003352743448252,-0.3958202464060634,0.18082323996394326
0.06507459456189728,-0.3443547345961404,-2.37626947868352,-0.17371031501282752,-0.3914311091723119,0.1823576825017819
0.06648794710054162,-0.35160922710743137,-2.4277182219602444,-0.17743280314417992,-0.38697619667628347,0.1839087774955818
0.06793863741125963,-0.35905548792667297,-2.4813743864570235,-0.18125353179075027,-0.38241523088606755,0.18550324646745464
0.06937111304809564,-0.3664083706368295,-2.5343576882509034,-0.18502619138471704,-0.3779116471621471,0.18707763362226887
0.07083914854946094,-0.3739438983714205,-2.588657091066951,-0.18889240684156827,-0.3732963818377889,0.1886910413405773
0.0723237464384423,-0.3815645589234009,-2.6427443630094842,-0.19280214382129257,-0.3686179797047209,0.19032019874879086
0.07382336810905658,-0.38926245508694457,-2.698213758032959,-0.19675134978469866,-0.3639036450937626,0.19196819556024544
0.07534609578127364,-0.3970790761448786,-2.7536303840281136,-0.20076130781678342,-0.35910559739038306,0.193639124476494
0.07688320842527516,-0.4049696557490341,-2.8105675812896465,-0.2048090508110858,-0.3542736349475209,0.19532819711487706
0.07843773087552786,-0.4129497221822147,-2.868070234987673,-0.20890254363793792,-0.34938705898967964,0.19703633905523887
0.08004085964358491,-0.42117942567879396,-2.926466773727274,-0.21312393175864625,-0.3443365958728064,0.19879543682865697
0.08160021116866097,-0.4291845105203764,-2.984229071264542,-0.21722995098702824,-0.33943506661832057,0.20050876327997008
0.08320741470219382,-0.43743536213498313,-3.042857365357854,-0.22146187760607028,-0.3343720456008792,0.20227220823966457
0.0848289812496202,-0.4457600629759968,-3.102843380964215,-0.2257315285414183,-0.3292751822395505,0.20405377098237681
0.08646488360564213,-0.4541584736778228,-3.1624324171963814,-0.23003883191173657,-0.32412218079802063,0.20584862558072103
0.08812677892978696,-0.4626904413691495,-3.2240111616070113,-0.23441447957992978,-0.3188987846422688,0.20767437403352473
0.08979870600549672,-0.47127402415275466,-3.2858626251790177,-0.23881644597753385,-0.3136439707032648,0.20951108294694853
0.09149640382169999,-0.47999002613406994,-3.3478426934308914,-0.2432861689905301,-0.30829705969568433,0.21137365149879395
0.09324584923895204,-0.4889718179824545,-3.412563566442431,-0.2478920365975437,-0.30279884023728115,0.2132953940868899
0.09493109991392629,-0.49762413872404654,-3.474081432336307,-0.2523288037166641,-0.297491292429342,0.21514416316709778
0.09667106488557793,-0.5065574811221865,-3.5384531889610713,-0.2569095255762744,-0.2920230905158338,0.2170553723231705
0.0984403426942591,-0.5156414343725588,-3.603084635441383,-0.26156732434483804,-0.28645169530645137,0.21899632873441766
0.10019861804072425,-0.5246690080724514,-3.668135402693137,-0.26619606658965744,-0.28092616942297977,0.22092753205534085
0.1020070760042115,-0.5339543481213074,-3.7342179994150433,-0.2709568238699291,-0.2752318310196679,0.22291139588550493
0.10381861787832261,-0.543255633635539,-3.800379097413291,-0.2757256069432898,-0.26952794913974387,0.22489859491161013
0.10564973006542479,-0.5526575130487412,-3.8669310747256427,-0.28054581559944314,-0.2637626709105337,0.22690722116229034
0.10750107122698421,-0.5621633695301966,-3.9358316920703835,-0.28541918264823474,-0.2579451260260908,0.22894040273115848
0.10936591115886599,-0.5717386470223946,-4.004003516061035,-0.29032799129158576,-0.2520740524330642,0.2309859521140477
0.1112255625611112,-0.5812873914872645,-4.07190806711869,-0.29522305230994095,-0.24621942721581985,0.23302575332374428
0.11314210409075848,-0.5911283602103872,-4.141974563720048,-0.30026777015867684,-0.24018614284388767,0.23512796244710027
0.11505211472761175,-0.6009359040075726,-4.211892801733289,-0.3052952063467773,-0.23417349577360586,0.23722294887847897
0.1169873951446176,-0.6108733127160395,-4.281428482873398,-0.31038906555116524,-0.22807033615796413,0.2393432277747644
0.11897509107431606,-0.6210799804631151,-4.353532705519719,-0.3156207945184588,-0.22180258810986975,0.2415209951237415
0.12089797918621789,-0.6309539711846845,-4.422627966867189,-0.3206818573861646,-0.21573860867426353,0.24362755197446942
0.12287785810888943,-0.6411207155638694,-4.492964156554306,-0.3258928317886175,-0.2094844603593501,0.2457942376517417
0.12488107513550835,-0.6514074102978178,-4.564078702523305,-0.3311651412250197,-0.2031570863631299,0.2479864828598579
0.12689366573231506,-0.6617423468680936,-4.635690814054369,-0.33646203165683314,-0.19678918566893977,0.2501865718953294
0.1289921489657549,-0.6725184670569364,-4.706924889146261,-0.3419848871982788,-0.19014032026773287,0.25247850623822965
0.13120294280718628,-0.6838714462827573,-4.779123494199784,-0.3478032238924124,-0.18311635239217067,0.25488889203963894
0.13307612806842775,-0.6934908173257828,-4.841302524055751,-0.3527329669825495,-0.17716431970091923,0.2569309690185876
0.1351149832071458,-0.7039610517366786,-4.906100860312288,-0.3580986287756623,-0.17065832515296764,0.2591476928604599
0.1372147250232814,-0.7147440661005229,-4.973832078083702,-0.36362443853775417,-0.16394996441186654,0.2614288045308376
0.13933223830247954,-0.7256184505953955,-5.03890942768911,-0.3691969282491237,-0.1571411018466239,0.26371979179057414
0.14153346611644735,-0.7369228583443386,-5.108959334270775,-0.3749896302237246,-0.15008052353515589,0.2661050158017847
0.14380615724115733,-0.7485943830148702,-5.178841533779757,-0.3809702962378427,-0.1427844036100155,0.2685662269106241
0.14576291081483242,-0.7586434873913817,-5.239487689184582,-0.38611948380036354,-0.13650322886205202,0.2706853713085786
0.14793666151829463,-0.7698071021373085,-5.305808187361279,-0.3918396153233255,-0.1294957161102157,0.27303307831952306
0.1501495764668989,-0.7811719567495405,-5.370842942159598,-0.3976627176809759,-0.12234287136045308,0.2754189216109045
0.15234952908940944,-0.7931590218704683,-5.433141386229972,-0.4034516240318846,-0.1151954054220014,0.277782907897877
0.15457630769968128,-0.8045952858912333,-5.500999965088113,-0.4093110331009016,-0.10802162370727553,0.2801886449254296
0.15682654257762146,-0.8161521211117533,-5.569168594873908,-0.41523207651736427,-0.10074067924128027,0.28261289226515995
0.15908995587871685,-0.8277767430539473,-5.6324113610742685,-0.4211877094924752,-0.0933624451887094,0.28503957313363565
0.16134336176330477,-0.839350070543361,-5.700956637881664,-0.4271169252207879,-0.08610533975545165,0.28747437716800267
0.1636369796948197,-0.851130027464448,-5.766291973426881,-0.43315186202893213,-0.07865484125063815,0.2899388862673724
0.16591997480675424,-0.8628555277570342,-5.826754255053714,-0.43915876358193484,-0.0711706277333839,0.29237731749694806
0.16826511525482762,-0.8749003116846339,-5.8903327693162915,-0.4453290922645728,-0.0635360948607272,0.29489346433263924
0.1705924822807709,-0.886853912996906,-5.9575299586912465,-0.45145257169895375,-0.05599109004068781,0.29739724513008325
0.17295194830113006,-0.8989724810085411,-6.021627052535679,-0.4576604205422205,-0.048278180544045535,0.2999218240630547
0.17531422414846923,-0.9111055829250354,-6.080253514721548,-0.46387557723236944,-0.04052292289048065,0.3024422456395521
0.17770029238721619,-0.9233609893992867,-6.13615352047251,-0.4701532468288743,-0.03265948351494785,0.30498154266845046
0.18009407705086106,-0.9356561309966045,-6.178280441994438,-0.47645113355821145,-0.0246263406470123,0.30749810962462415
0.1825140444609511,-0.9480858565137291,-6.2253663379305895,-0.48281782053222866,-0.0165334197515552,0.310048148822584
0.1849321206972364,-0.9605059693835818,-6.274901561379625,-0.489179448090849,-0.00849133883591524,0.3126056284244853
0.18736893056391982,-0.9730224056430146,-6.318497690041138,-0.4955902776082056,-0.0002561596854060433,0.3151548797041591
0.1898232892463038,-0.985629080416965,-6.357467478266798,-0.5020471913666837,0.008078847420062374,0.31771374843535183
0.19230178062537054,-0.9983598125752993,-6.400656965691422,-0.5085675092607311,0.016511924274706935,0.3202942464577018
0.19485500571698688,-1.0114745180763913,-6.439575495109583,-0.5152843466091203,0.025302834788381467,0.32293034682858607
0.19728498338360773,-1.0239562574702532,-6.486103023805359,-0.521676872734164,0.03354980377478911,0.3254646892138376
0.19980013609002906,-1.036875602738105,-6.5373171083457216,-0.5282933862686862,0.042052957806666624,0.3280948352513291
0.2023260237607685,-1.0498501889779872,-6.601953600576742,-0.5349380570203629,0.05044413995770758,0.330767834435323
0.2048483917167953,-1.0628067940812418,-6.6629212241740685,-0.5415733869748915,0.058880170166894286,0.33342494486820173
0.20742847494794928,-1.0760599646483513,-6.7293711609182,-0.5483604590821517,0.06745256342851069,0.3361548980785498
0.20999093075467354,-1.0892226872064485,-6.792530549359485,-0.5551010787443148,0.0760031214564143,0.3388582808691789
0.21258544971721274,-1.1025502099224243,-6.85991614200152,-0.5619259589581846,0.0845534585221902,0.34161833749839193
0.21518215950966232,-1.1158890853589947,-6.931985374802384,-0.5687565200109431,0.09303217458660318,0.34439750809286146
0.2177912702672017,-1.1286026681114398,-6.999157366804376,-0.5756196196800668,0.10162627319152984,0.3471738692886178
